threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.25,Neuroendocrine,14970,1755,0.006277856872017571,0.11723446893787576,0.00595939015972121,0.07510742179931308
0.25,Neutrophil,14657,888,0.0031764882634482067,0.0605853858224739,0.005834788348098449,-0.8772474287947204
0.25,Paneth,21381,681,0.002436023093928186,0.031850708573032134,0.008511537809285184,-1.8048915791692963
0.25,Plasma,128316,11510,0.04117272512645142,0.08970042707066929,0.051081169521361845,-0.31110260920038263
0.25,Smooth muscle,375113,22966,0.08215228542607153,0.061224217769045595,0.14932830467491667,-0.8621150257207627
0.25,Stroma,212923,24165,0.08644126000701116,0.11349173175279326,0.08476227327844484,0.028297820865651444
0.25,TA,57248,7275,0.0260235947258848,0.1270786752375629,0.022789790772459576,0.19143257259854776
0.4,B,35499,204,0.0025491715192562416,0.005746640750443674,0.014131756264525267,-2.4708399555344016
0.4,CD4+ T cell,117016,3793,0.04739709594381826,0.03241437068435086,0.04658276545958164,0.025002376309807207
0.4,CD57+ Enterocyte,1895,15,0.00018743908229825306,0.0079155672823219,0.0007543783802719902,-2.0088607500900153
0.4,CD66+ Enterocyte,49439,545,0.006810286656836528,0.011023685754161695,0.019681114903570936,-1.531024380636461
0.4,CD7+ Immune,7174,190,0.0023742283757778723,0.02648452746027321,0.0028558894459478935,-0.26648131620963394
0.4,CD8+ T,200378,10552,0.1318571464274111,0.05266047170847099,0.07976824859215877,0.7250892504600136
0.4,Cycling TA,82846,1583,0.01978107115187564,0.019107742075658452,0.03298006928338433,-0.7374738497035559
0.4,DC,32001,1483,0.018531477269887287,0.046342301803068656,0.012739241449648527,0.5406984818137812
0.4,Endothelial,180746,7165,0.08953340164446555,0.03964126453697454,0.07195296819031195,0.3153717937476386
0.4,Enterocyte,484823,16128,0.2015345012870817,0.033265748530907156,0.19300263295968714,0.06240630980274696
0.4,Goblet,163157,7024,0.08777147427086197,0.04305055866435396,0.0649509833192808,0.4344007668891826
0.4,ICC,33829,1326,0.016569614875165572,0.039197138549765,0.013466947876633856,0.2991171323698221
