threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.1,Paneth,21381,66,0.0003244502779948973,0.003086852813245405,0.008511537809285184,-4.7133462278776355
0.1,Plasma,128316,13025,0.06402977077096268,0.10150721655911968,0.051081169521361845,0.3259512829277116
0.1,Smooth muscle,375113,22398,0.11010662615954105,0.05971000738444149,0.14932830467491667,-0.4395863537619762
0.1,Stroma,212923,47901,0.23547716312475114,0.22496865063896337,0.08476227327844484,1.4740929556811524
0.1,TA,57248,106,0.0005210868101130168,0.0018515930687534935,0.022789790772459576,-5.450717426731931
0.25,B,35499,252,0.002356461567233963,0.007098791515253951,0.014131756264525267,-2.584246204747308
0.25,CD4+ T cell,117016,7736,0.07233962969889658,0.0661106173514733,0.04658276545958164,0.6349899119732292
0.25,CD57+ Enterocyte,1895,0,0.0,0.0,0.0007543783802719902,-19.524930717276575
0.25,CD66+ Enterocyte,49439,35,0.00032728632878249486,0.0007079431218268978,0.019681114903570936,-5.9101104641754985
0.25,CD7+ Immune,7174,9,8.415934168692725e-05,0.0012545302481182046,0.0028558894459478935,-5.084656265448945
0.25,CD8+ T,200378,5797,0.05420796708434636,0.028930321692002117,0.07976824859215877,-0.5573096898683606
0.25,Cycling TA,82846,109,0.0010192631382083411,0.001315694179562079,0.03298006928338433,-5.015994599592255
0.25,DC,32001,2103,0.019665232840845332,0.06571669635323896,0.012739241449648527,0.6263678525785298
0.25,Endothelial,180746,17360,0.16233401907611744,0.09604638553550286,0.07195296819031195,1.1738392476796191
0.25,Enterocyte,484823,2365,0.02211520478773144,0.00487806890349674,0.19300263295968714,-3.125509964417598
0.25,Goblet,163157,205,0.0019169627828688985,0.0012564585031595334,0.0649509833192808,-5.082456404007758
0.25,ICC,33829,2843,0.026585000935103797,0.08404032043512963,0.013466947876633856,0.9811895461092363
0.25,Lymphatic,64496,4980,0.04656816906676641,0.07721409079632846,0.025675138793679303,0.8589720598041218
0.25,M1 Macrophage,21825,1660,0.01552272302225547,0.07605956471935853,0.008688289260916193,0.8372375456302712
